leg1hip,leg1knee,leg2hip,leg2knee
3.0880568,-0.96091205,1.8715632,-0.37879252
-0.68651485,4.0691524,0.7402573,0.5829845
0.4375021,-0.033887323,2.2473452,1.964675
2.892115,-1.0934072,1.8013129,-0.798709
1.630726,2.1139386,0.20738442,-0.40414152
-1.9842172,4.28339,0.784357,0.22918937
2.5313523,-1.06174,-0.21276335,-2.2676988
2.6871822,-0.28704852,2.0532722,0.0106158815
-1.5862491,5.4066224,1.0573529,1.0209253
0.5818077,1.2480793,-0.16476446,-0.7124004
-1.2093377,4.8701034,0.7199316,0.6663409
1.0119792,2.135083,-0.0691392,-1.3046912
-2.3626149,3.0096793,1.1267014,0.9279619
2.4622648,-0.24786717,2.1706781,-0.3237755
-1.4156446,3.7818758,1.3338412,0.6527888
-0.0068935603,-1.5685976,1.3296671,0.43634373
3.026961,-0.8690553,1.6066747,-0.38952404
-1.8397963,4.454552,2.750332,1.7777932
0.3088751,-0.25238293,-0.26139987,-1.6226606
0.6329571,0.14939728,3.2170362,0.629161
1.2026548,0.2817308,-0.36325473,-1.1342168
1.5886979,1.6363635,0.018825706,-0.43285352
1.8401827,1.0793511,3.42351,1.3325679
2.325105,-0.81027454,2.441735,-0.35842144
3.146384,-0.756679,1.0529966,-1.8971264
3.197971,-1.268158,0.9533789,-1.7623389
-0.13431725,4.763596,0.47934425,-0.22733328
0.7373992,0.799228,0.31633997,-0.9103525
0.62888205,0.57826114,2.6373403,0.8152203
0.975863,-0.3636951,1.1367906,0.62046707
-0.946327,4.2139063,0.78358305,0.5359128
-1.1594781,3.182409,2.5953462,1.5460665
-2.5335705,5.503983,1.8883324,1.4243503
-0.8472867,5.757827,2.1221611,0.8403304
-0.42076114,2.4041603,0.76908386,0.56847435
2.530471,-0.24601325,1.8389201,-0.16889243
-1.3880237,6.0213895,1.5280621,2.1033967
2.816741,-1.202184,1.5055262,-0.5306729
0.24747482,2.5861053,0.60476327,0.0914997
1.2476861,0.7319072,3.3539188,0.69255066
1.2768776,-1.3894098,1.6823304,-0.16622505
-1.5461454,5.114161,1.0083162,0.7401487
1.9374185,0.38611788,1.6118785,0.20217335
-2.0567038,3.3035986,1.3535047,1.2309159
1.6254176,-0.79101664,0.5208859,-0.62141615
-0.33298612,0.97337574,0.31180775,-1.0628195
1.1349864,0.1326456,2.3299944,1.6391933
1.2678938,0.44019127,0.5156417,-0.9585298
-0.046917126,2.8593197,1.5727656,0.9014401
1.4479316,0.50478655,2.6600876,1.9049118
