leg1hip,leg1knee,leg2hip,leg2knee
2.5138876,-1.2646844,1.7108289,-1.0498228
0.14799473,2.4637353,1.2395287,0.53951985
-0.957574,4.4247203,0.9949399,0.23501652
-0.03418521,4.6615024,0.37327725,-0.54889965
0.27548155,4.0106897,0.9745,0.5481098
-0.02506873,4.134619,0.3344884,-0.6628478
-1.2306604,4.7097,0.92891777,-0.10048103
1.5206207,-0.37446848,2.435043,1.8960075
2.9170053,-0.6698976,0.24002631,-2.0086222
1.6384043,-0.6706471,-0.5114799,-2.1329122
-0.2214106,2.720602,0.094598286,-0.7266205
-0.1273253,2.015155,2.1495311,-0.2715176
1.6311833,0.79709035,0.6252594,-0.32599705
0.06724627,0.38044348,2.6076434,0.49987847
2.483505,-0.6568041,1.1443342,-0.89758205
0.7800224,0.28356096,-0.42935848,-1.7920842
2.4621382,-1.4936502,1.418608,-0.26822826
0.49111572,4.170309,0.33016855,-0.697256
2.6348503,0.09009777,2.0388656,-0.1596652
2.3059661,-0.9643534,2.1892867,-0.033056367
3.3511443,-0.68570834,1.7039567,-0.99787134
3.1235433,-0.4855935,1.9121337,-0.28171325
3.7661827,-1.1190523,-0.010700017,-3.326462
-0.55111,4.345061,0.4530242,-0.44365212
-0.17033601,3.5220907,0.64989686,-0.35504648
3.0640607,-0.40415564,1.426208,-0.6928802
2.1448796,2.076084,0.2647735,-1.0878673
-0.25354803,4.3236074,2.0588567,0.9590214
-1.0241803,5.6399264,0.58088446,-0.11796236
2.7621107,-1.0858532,2.008121,-1.6496149
-1.5598421,3.7562032,2.6978881,1.7704414
1.7610514,-1.3673158,1.4823685,-0.008384131
-0.88160795,2.8542616,0.9898274,1.1742139
1.1926389,-1.1621176,1.6851308,-0.13371119
3.1386964,-0.86798835,-0.0002111122,-2.7567298
1.1442336,-1.356371,0.8480977,0.25477874
-0.7179855,3.3122628,0.49277282,0.4401146
3.4633076,-0.3626799,2.268604,-0.55565166
3.0396144,-0.5862828,1.2452071,-0.6432169
0.18006662,0.7252044,2.5542638,0.79582745
-2.2860053,4.118148,2.356561,2.0376558
-0.21164212,1.6006248,0.55561525,-0.27853626
0.08386382,0.62804025,2.6746318,0.8999034
1.1974437,3.6206136,0.40970272,-0.45920062
-0.037148118,-4.75893,2.9649532,-0.55185497
3.0256221,-1.6528134,0.5561555,-2.615494
-0.559374,2.87971,0.88813686,0.8812879
-1.7219388,5.8787613,0.90722793,0.46579683
-0.61709356,5.725142,0.89035314,0.76913804
-0.1484941,0.6370021,2.8038807,0.99691194
