leg1hip,leg1knee,leg2hip,leg2knee
3.0663278,-1.2438058,1.7095497,-1.1377866
-1.3733592,1.8257854,0.62103784,-0.30405214
-1.7333136,4.4823995,1.5721629,2.340376
2.8886666,-0.53772646,2.0073643,-0.095001236
1.7264216,-0.2226075,1.6083784,-0.22161606
1.2636523,-1.1433876,1.7664108,0.17908761
0.7458318,-0.11904612,0.67953926,-0.5378984
1.0670258,1.2507424,-0.071419775,-0.986475
-1.4193451,3.9574802,2.7268994,1.7933547
-2.2408912,5.5307155,1.5008354,1.0949497
-1.2257445,5.2543054,0.7133598,0.27005
-0.37101743,4.188969,0.52885467,-0.053208653
0.50662744,1.3046697,1.0729666,0.1991368
-2.6916177,5.819834,1.7000294,1.9884219
1.373223,0.047292937,0.5204737,-1.2068985
1.4963226,-0.36602077,2.7717881,2.0184221
3.0287638,-0.19396156,1.985474,-0.5494038
-1.0070986,3.1710026,0.45094496,0.12647556
-1.8848276,3.7327678,2.7602284,2.1106935
3.116073,-1.3402812,0.32132804,-1.6041439
-0.33479887,3.8639958,0.5000512,-0.1657969
0.76133406,1.3996668,0.7347924,-0.20576783
1.4422119,-0.9464193,1.0442518,0.26462156
1.1924825,0.9043407,-0.0037159845,-1.5778446
2.6310036,-0.55856544,0.12326383,-1.8738961
-1.9978836,6.6107244,1.2210419,0.9795342
-0.04148186,3.3042343,1.3744588,0.65766716
-0.08933333,3.8053916,0.3032247,-0.59832895
-1.43041,5.234629,1.0410875,1.0299476
3.2867806,-0.4807611,1.0724089,-1.0675706
1.243077,1.4171135,2.2650752,0.08775902
-0.52583426,4.446704,0.4633891,-0.16459577
2.2313182,-0.39361048,2.4694343,1.1767046
-0.95630634,4.540102,0.7394488,0.36823484
1.5205613,0.90868455,-0.4074486,-1.3692528
1.2742513,-0.1788699,3.1207523,0.8336012
0.2274802,0.55357325,2.6486168,0.7689357
-0.32050607,4.123488,0.3992133,-0.45297182
0.20478016,4.035436,0.26345068,-0.7310878
-1.0635364,5.016586,0.63639414,-0.34760553
-0.023284495,1.0607384,3.1774695,0.6544892
1.5939512,0.55654883,1.3556348,0.1600967
1.4116293,1.652555,-0.1181625,-1.7069165
3.1351483,-1.3568903,0.058531918,-2.7817345
-2.1690907,1.4630779,1.4689869,1.1541194
1.2032368,1.1797678,0.6450544,-0.6042982
2.4158924,-0.90710825,1.6063722,0.17757536
-1.654857,3.079216,1.4164578,2.0390344
1.7576014,1.8325157,0.5988563,-0.53325343
-0.41702616,4.2231336,0.48776162,-0.11477533
