leg1hip,leg1knee,leg2hip,leg2knee
-2.727616,4.6243873,1.9866713,2.4958787
-0.11275519,4.023338,0.56370604,0.17964251
-0.4366984,4.2770643,0.6038794,0.21307644
2.7506816,-1.6751207,1.4655488,-0.52009344
-0.44859692,4.0226154,0.48019254,-0.22965646
0.28669223,1.2367172,3.297472,0.937023
-0.5931127,3.9490066,0.5044519,-0.402185
2.2968671,-0.6244878,1.8879158,-0.059455153
0.3198674,3.2478826,0.3690992,-0.62529606
0.73031557,1.494907,2.6658146,0.753238
-0.29160836,0.60486025,2.4199014,0.860058
-2.0096443,4.5605326,2.1882646,1.1401188
2.6446846,-0.9071859,2.1820512,0.44220796
1.6276205,2.0266025,1.4754627,0.6335717
1.0173637,0.5258727,0.9266751,0.5015863
0.8296486,0.90288836,3.1337557,0.76983
-0.55754316,4.565282,0.50826365,0.5344991
0.0049837306,0.87937313,0.95657563,0.6261532
2.1580546,-0.6554515,-0.0450982,-1.8543748
0.28545848,1.7069266,0.17450558,-1.0976797
-2.345163,3.4163082,1.9370536,2.7710319
-1.8276731,5.286372,1.0216272,0.7980195
2.307539,-0.9071665,1.6924015,0.45002794
0.6652837,4.445232,0.658693,0.067562535
-1.0996588,2.1187541,1.3259046,1.8785069
2.3017423,-0.90817744,1.6472281,0.26691458
1.7831392,0.92310053,-0.18567674,-1.618455
2.7447038,-1.7198479,1.3220415,-1.1380271
0.95813715,-0.3270838,2.8621118,1.9570847
3.3287888,-1.2746413,0.01308161,-2.8232298
2.1165042,-0.91019577,1.6921424,0.32401568
1.0112243,-1.3566592,0.8460176,-0.38270938
-2.7725062,3.7297978,1.9084868,1.8474483
1.4277344,0.46384728,0.47964758,-0.19261692
2.8450854,-1.4014273,1.3543277,-0.5911274
3.0245516,-1.1435807,0.8886075,-1.0437447
-0.47113022,4.338081,0.7362559,-0.17494978
0.3434531,0.21739867,1.5290667,1.4399178
-0.84367704,3.882849,2.1643257,1.0055032
2.7212777,-1.0686567,2.2135599,-0.5299605
3.2074513,-1.1582518,-0.09546712,-2.8646326
3.0479558,-1.4858578,0.12898703,-1.9593668
2.8529172,0.18901357,-0.089135334,-1.5975149
1.1699766,1.3625546,0.3874346,-0.7945239
-1.6360348,3.828222,2.6993554,1.7671684
-0.027183112,0.82499146,2.2062213,0.9179571
-0.81594974,3.2737517,2.2429526,1.3485324
-1.6032884,3.7456217,1.2980902,1.887864
1.5977213,-0.21927822,1.5978143,-0.115644455
-1.3756708,1.825388,0.62202704,-0.30139735
