leg1hip,leg1knee,leg2hip,leg2knee
-0.59376836,4.824783,0.45820552,-0.20792043
2.337857,-0.66209036,1.9046409,-0.00051900744
0.7882476,-0.30405366,1.6737108,0.63809603
3.3944016,-1.4466302,0.46176165,-2.3472009
0.6587826,0.63026017,1.0020875,0.032170665
-2.0594213,3.9629233,1.2144923,1.6345484
2.2501237,-0.13639422,0.35890794,-1.6623563
1.4129767,0.31166282,2.655504,1.5054464
0.70061815,0.19929087,2.8393106,0.65306777
2.8792078,-0.9627555,1.858722,0.18446513
1.6316844,0.5533192,0.57992446,0.13299873
-0.2441858,3.4857032,1.1145236,0.3357718
-1.4208632,5.4589896,0.94696116,0.68631226
-0.4813793,0.3166027,2.5261796,2.3675911
-1.7856989,3.7247403,2.8564303,2.1380477
0.7634562,2.7620718,0.56314296,-0.24186489
-2.0324163,4.420911,2.154329,2.146319
0.66450876,0.16317898,-0.20572262,-1.0530984
-2.6958816,-0.2533085,1.4880131,0.045242842
-0.012804978,3.4573424,0.34628206,-0.5226779
1.3551167,0.8171555,-0.212795,-0.93165654
1.0295489,2.0045145,0.5818696,-0.587139
-1.4518225,5.6313353,0.61949503,0.21624243
1.2973657,1.2617722,0.48369026,-0.709747
-0.5232838,4.3782043,2.0684586,1.2664547
-2.0245354,5.669153,1.3023256,1.4158828
-0.53492564,-0.56043786,1.5635043,1.0038701
-0.028381191,2.2704499,1.3770921,0.549191
1.036234,0.6767679,0.17138842,-1.5556471
-1.6030626,5.426891,0.90176535,0.52973825
0.36814752,2.2115762,0.50946116,-0.48650235
-2.6700456,4.8676343,2.4789565,2.1110625
-1.9003172,5.744827,1.0225806,0.6650108
2.349631,-1.492886,1.6255276,0.19412437
2.1687264,-0.7718722,2.499189,1.4091703
-1.3491101,5.0460725,0.8398852,0.6094131
0.60804194,0.5010427,1.978059,1.1017048
-0.4178153,0.6840415,2.6797528,0.56303906
-0.67706454,3.4366746,2.200472,1.633393
2.0545776,-0.48562336,0.070270106,-1.2724044
-3.2217975,2.2202127,0.9610965,0.072185665
0.94250333,0.35983184,3.585416,2.0009627
1.5854863,0.29283032,0.7472525,-0.457088
-2.1594074,4.128747,1.8294295,1.4407891
1.016385,0.40702558,2.858325,1.9662437
-1.6734587,3.7639897,0.8819471,1.0309279
1.8751969,-0.09096119,-0.5685878,-2.1746695
-0.8692008,4.1469235,0.8944887,1.0142286
2.5833528,-0.34685993,-0.09445925,-1.9611051
2.5653203,0.25729188,-0.23002346,-1.4780271
