Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.13138218,0.030175101,0.43751982,0.07181979,0.30716848,-1.0083029,-0.44643605,0.42129758,1.0,1.1216255,0.0001719892,-0.101142645,1.0013098,0.0,0.36229244,0.35986972,0.36348718,0.37529728,0.3958874,0.42603353,0.47620392,0.5634678,0.7684838,1.0
0.1029479,0.011064751,0.55932343,-0.00074326294,0.1794443,-1.0030665,-0.39832628,0.41291475,1.0,1.1297027,7.31349e-05,0.052300036,1.000971,0.0,0.35579795,0.35558972,0.36470345,0.38717225,0.42705768,0.48929358,0.57828414,0.7267646,0.9785122,1.0
0.15315545,0.0025719416,0.47848025,0.031263452,-0.004858803,-0.9999999,-0.45652652,0.59581476,1.0,1.1025696,-0.02383497,0.035263658,1.0000004,1.0,0.32681763,0.32922763,0.33799616,0.3573089,0.38803533,0.43240082,0.496309,0.6083215,0.8005211,1.0
0.013731751,0.019992916,0.5326858,-0.012475584,0.30765992,0.9999997,-0.5419631,-0.08561989,0.0,1.1245972,7.450581e-09,-0.01595068,-0.99999946,0.0,0.3552672,0.35947672,0.37246367,0.39081672,0.4224095,0.47275427,0.55135465,0.6841473,0.92110026,1.0
0.09604509,-0.013565905,0.60568225,0.021104634,-0.061278928,-0.9999908,-0.17344213,0.7056648,1.0,1.1236267,-1.937151e-07,0.4228692,0.99999815,0.0,0.3532381,0.35421306,0.36681423,0.39240953,0.43358725,0.49352205,0.58286685,0.7350591,0.97618073,1.0
0.14892705,-0.020942817,0.47588128,0.069980204,-0.039911468,1.0000008,-0.23519242,-1.0,0.0,1.1016904,-1.4901161e-08,0.13065791,-1.0000004,0.0,0.3825823,0.37732056,0.37826627,0.38761538,0.4086433,0.44490263,0.5127434,0.63980424,1.0,1.0
0.12663394,-0.04848511,0.59872663,-0.010745172,-0.32608795,0.99999976,-0.19812012,-1.0,0.0,1.1065216,0.0,0.18686712,-0.03978936,1.0,0.31429484,0.31646553,0.3260658,0.342768,0.37142017,0.41882044,0.49009335,0.6002253,0.7821315,1.0
0.1370366,0.02504732,0.5663232,-0.027950501,0.18299088,0.99999964,-0.6783227,-1.8135144,1.0,1.1171348,0.0,-0.11211038,-0.5072641,0.0,0.32047293,0.32411236,0.33614,0.35937655,0.3948546,0.4486172,0.53194165,0.6890418,1.0,1.0
0.009525572,0.043132335,0.56441694,0.015410271,-0.03140464,0.99999946,-0.53447247,-0.9999998,0.0,1.1333963,0.0,-0.016048312,-0.9999998,1.0,0.32796872,0.3316933,0.35080782,0.38068628,0.42068136,0.48037747,0.5699879,0.70127195,0.9081578,1.0
0.048492502,-0.0032972484,0.5947377,-0.024586286,0.19190554,-0.9988369,-0.582405,0.44271266,1.0,1.107228,-0.17455003,0.095293164,0.99997807,0.0,0.32950655,0.3400139,0.35545018,0.38074422,0.41901737,0.47555715,0.5586516,0.67467284,0.85875624,1.0
0.1429724,-0.0021833903,0.57692313,0.00076211744,0.048651267,-0.9951617,-0.50412667,0.5182236,1.0,1.1204656,-0.00010191277,0.07720971,0.99910766,0.0,0.3246211,0.3277979,0.33927006,0.36117223,0.39607564,0.4502521,0.55203515,0.7226961,1.0,1.0
0.03607653,0.049412798,0.5625681,-0.011654169,0.14717832,0.9999974,-0.69293153,-0.9999998,0.0,1.1349117,5.9604645e-08,-0.08956838,-0.9999988,1.0,0.32884747,0.3341592,0.3481138,0.37375772,0.41473657,0.4746401,0.557078,0.67197514,0.8775446,1.0
0.22841254,0.0004522947,0.51769143,0.06621188,0.008929659,-0.9687051,-0.55810094,0.6444525,1.0,1.1176338,-1.5966129e-05,-0.20852327,-0.9991286,0.0,0.3157399,0.31666043,0.32638383,0.34627953,0.37720045,0.422169,0.4901613,0.5945947,0.8026995,1.0
0.059535574,0.022972666,0.54408175,0.026045825,0.029994912,0.9994949,-0.685766,-0.9999055,0.0,1.1388459,1.1563301e-05,-0.109084725,-0.8231735,0.0,0.33913177,0.34252122,0.35179362,0.37032726,0.4010465,0.44438943,0.5092142,0.6400942,0.9435841,1.0
0.18873227,-0.037395164,0.44932315,-0.00071699475,-0.5475522,0.6298268,-0.07567334,-1.0000001,0.0,1.1150882,0.0,0.099285185,-0.9999997,0.0,0.29888484,0.30227914,0.3128582,0.3319294,0.36213735,0.40848628,0.48082376,0.6006878,0.8041108,1.0
0.11225923,0.029723773,0.55181396,-0.003305857,0.29642886,-0.0554495,-0.58769774,-3.4868717e-06,0.0,1.1070166,-2.9802322e-08,-0.13720238,-1.0000005,0.0,0.34465808,0.34758672,0.35689616,0.37200218,0.4008673,0.44899333,0.5123384,0.6210676,0.83205265,1.0
0.14163876,0.023276627,0.5282695,0.009346183,0.2301841,-1.0003792,-0.3871597,0.33006597,1.0,1.1017826,7.897615e-06,0.22583383,1.0000714,0.0,0.35530722,0.349932,0.353388,0.3700398,0.3968365,0.44145408,0.51379913,0.6275459,0.8639528,1.0
0.08956335,-0.065790355,0.524959,-0.047118533,0.12987635,1.0000004,-0.5138235,0.38913855,0.0,1.1269449,0.0,0.07767689,0.99999934,0.0,0.32548943,0.3275152,0.33877483,0.35949796,0.39257672,0.4531182,0.5673855,0.7550489,1.0,1.0
-0.03266717,-0.05464585,0.65712076,-0.036336496,-0.21361293,0.99999964,-0.2666092,-1.0,0.0,1.1105137,0.0,0.3266344,-0.99999934,0.0,0.32486075,0.33824322,0.3624176,0.39465615,0.43789297,0.49366367,0.57914513,0.713634,0.9580831,1.0
0.20554306,-0.04401563,0.30360916,-0.09382983,-0.17976926,-1.0,-0.35431457,0.5871206,1.0,1.1187094,0.33301324,0.018133521,1.0000001,0.0,0.32334024,0.32701227,0.33845693,0.35908857,0.3917682,0.4419095,0.5201658,0.6498374,0.8822645,1.0
0.0133861825,0.016254192,0.60542613,0.016958661,-0.11379431,0.99893713,-0.49007964,-0.99987036,0.0,1.1402652,2.373755e-05,-0.057804823,-0.8486181,1.0,0.3194076,0.32741308,0.34447902,0.37406206,0.41163304,0.46958187,0.5695685,0.72925943,1.0,1.0
0.129031,-0.02428248,0.5740585,0.116316795,-0.11431518,-1.0006403,-0.12355721,0.95295215,1.0,1.116399,1.36345625e-05,0.08828187,1.0001194,0.0,0.36034706,0.3583848,0.36325234,0.37404266,0.39480653,0.42839125,0.4824507,0.58091205,0.76878303,1.0
0.12489112,0.015181647,0.5145139,-0.0112089,0.28188664,0.9939533,-0.70632136,-1.3858904,1.0,1.1231235,0.0,-0.11777902,-0.9999995,0.0,0.33615044,0.34187555,0.35199308,0.37053585,0.40041354,0.4463198,0.51297396,0.6268138,0.87858784,1.0
0.15090767,-0.04065956,0.37875453,-0.06818703,-0.4038508,-0.63155043,-0.08601439,0.59106207,0.0,1.1153651,0.0,0.2932288,0.23427975,0.0,0.31225717,0.31580332,0.3268557,0.34678018,0.37833962,0.42676225,0.5023362,0.627563,0.8510494,1.0
0.10210048,0.035707805,0.5140017,-0.0014593453,0.03262763,0.99936503,-0.6252905,-0.9998968,0.0,1.1299317,1.4424324e-05,-0.106951475,-0.86702055,1.0,0.33587247,0.33860534,0.35017088,0.36499953,0.39314944,0.44024786,0.511917,0.6337424,0.8481307,1.0
0.06578165,0.036721017,0.5823052,0.035354517,-0.20683576,0.924476,-0.3461324,-0.99987507,0.0,1.1360159,1.4305115e-06,0.06001085,-0.97001404,1.0,0.32055837,0.32575467,0.3386323,0.36086157,0.39524454,0.45093998,0.5500516,0.7093021,1.0,1.0
0.11688,0.008048502,0.5709317,-0.017048381,0.07456201,-1.0003588,-0.33356655,0.44537723,1.0,1.1214323,7.595867e-06,0.21304393,1.0000709,0.0,0.3355628,0.33513987,0.34265605,0.36202434,0.39449355,0.44589183,0.5319555,0.67340606,0.99410087,1.0
0.09561699,0.016545536,0.5416007,-0.029283827,0.2618785,-1.0073948,-0.59874606,0.30515546,1.0,1.115927,0.00015473366,-0.22669804,-0.53376037,1.0,0.33427534,0.33695334,0.34730285,0.36847374,0.39834347,0.44107068,0.5020467,0.5884518,0.7179629,1.0
0.036096603,0.03983631,0.5515773,-0.012434852,0.11406803,0.9989952,-0.69513726,-0.9998084,0.0,1.1365293,2.3037195e-05,-0.055520415,-0.94608873,1.0,0.33518386,0.33741906,0.34663597,0.37008435,0.4109392,0.4781295,0.5755959,0.7114053,0.98380995,1.0
0.018007033,-0.028760994,0.6668767,-0.015071285,-0.081339195,-0.99993104,-0.34170413,0.7702251,1.0,1.1201447,-1.4603138e-06,0.36568296,0.9999859,0.0,0.32853773,0.33226877,0.34728503,0.37394387,0.41523197,0.47195277,0.5672921,0.71938634,0.9906183,1.0
