leg1hip,leg1knee,leg2hip,leg2knee
1.5470146,0.88443786,-0.16910021,-0.9344209
0.99669003,0.6608648,-0.3204217,-1.2730256
2.6538293,-0.11690621,1.4961636,-0.13668376
1.3508308,0.54185057,0.09490237,-1.7346461
-0.9423401,4.7067475,0.58970666,0.54050845
0.684388,3.7294028,0.41614413,-0.40292877
-0.7188988,5.659862,0.6211207,0.09723303
2.557697,-0.56777316,2.2444766,0.7410764
-2.048231,1.0907063,1.4205371,0.38835746
1.687881,1.3207115,0.70683,-0.22381853
0.45097145,0.20504305,1.7950692,0.75205094
1.8899484,0.22723243,2.9993455,0.24408805
-1.2074147,5.1378083,0.89858633,0.789962
1.3051924,0.63557535,0.572678,-0.505488
3.0182335,-1.1107359,1.9089699,-0.32588175
-0.9405642,4.3723636,0.56923676,-0.41755295
-0.05671104,0.30568582,0.70698744,0.043937523
2.6689131,0.71128154,-0.015759684,-1.4655973
0.29414847,-0.31803823,2.6178985,0.6404485
2.3270702,-0.5926786,1.4870479,-0.34262335
3.347821,-1.5253987,0.09829935,-2.7734132
-1.2803888,4.7138047,0.8707601,0.76030356
2.7759826,-1.3708978,1.3836513,-1.0097328
2.4833205,-1.7110771,2.1364107,-1.2763492
-2.7199774,4.371674,1.7257575,1.5548872
-0.32866225,3.4035003,1.4224821,0.20686817
2.4603202,-0.67909807,1.3820195,-0.035419334
-2.651269,3.5166557,2.8668687,3.8493419
-1.3174493,4.5727177,0.735213,0.6911282
0.6222438,-1.6844294,0.8428525,0.12154657
-0.7807362,4.2975564,0.8198527,0.80344063
0.3340782,4.684135,0.83108675,0.12435633
3.3542354,-1.8470263,0.076738834,-2.6370187
3.4223483,-0.41922265,1.7023048,-0.8692933
-1.630241,3.4372528,1.2407067,1.6223414
1.4325806,1.2467651,-0.21522133,-0.7107501
-0.12718615,3.1483939,1.6449107,0.91037184
2.5746996,-1.3264776,1.3666797,-0.6069554
-0.798926,4.520675,0.8028939,0.6236275
1.1466799,1.0539895,0.14136961,-1.5377429
2.0457227,0.18142338,0.57349396,-0.37351966
1.9217367,-1.3978337,0.33819455,-1.5390382
-2.7920234,5.220373,1.3201813,0.85677
1.6911262,-0.28065127,0.14932382,-1.3714741
1.808671,-0.38472122,0.00013967603,-2.4272423
2.6914666,-1.3078934,1.369304,-0.71388954
1.5522348,-0.44085377,1.8424149,0.7355562
1.6630995,-0.14388971,0.46063226,-1.4167652
0.6968882,0.87753946,3.4118702,1.4372531
-2.654483,3.069794,1.499719,1.3784274
