leg1hip,leg1knee,leg2hip,leg2knee
0.6386287,0.19201894,2.7509787,1.2888542
2.267523,-1.347622,1.1941739,-1.2416835
-0.9499965,5.5048428,0.8083824,0.56605107
-0.087533824,3.924258,0.5968329,0.2743389
-0.9968331,2.946729,3.2728665,1.3811575
-0.025592975,3.63704,0.4408219,-0.18861786
-0.95397377,3.1164262,0.24871433,-0.31207743
-0.03961224,0.18361762,-0.1551049,-0.7138533
-0.28722408,3.691125,2.0753274,1.0636503
-0.7832707,4.6788144,1.3042847,0.5683443
3.8230884,-1.0286298,-0.007014416,-3.006279
2.0419285,-1.1434536,1.6937646,0.28985393
1.8026141,1.0025411,0.50721574,-0.0070856027
1.8860946,-0.24269816,1.4812769,-0.43357795
-0.5929017,4.5944295,0.44698584,-0.29034537
1.6414665,-0.8372774,1.6387603,-0.26351207
1.2995499,0.7806626,3.3822474,1.205235
0.49966022,0.80480224,0.21216372,-1.2645624
2.8839934,-0.94623846,1.3939908,-0.39276946
-0.64952993,2.7415187,2.6947062,1.7472422
3.3258784,-0.4386013,0.8493086,-1.0624031
3.1870258,-1.4485483,0.33657855,-1.8611095
2.6412942,-0.7570844,2.2437055,-0.60082513
1.2547954,1.4034455,1.6685886,1.1255689
-1.9416778,5.6707606,1.4284852,1.5456697
1.6772869,1.3309133,0.3434546,-0.19763342
-0.40323842,0.35476553,0.9837383,1.0016503
2.1423745,-1.1270485,1.3723903,-0.62598646
2.1978803,-1.1181841,1.5074248,-0.8437179
1.4805657,0.092172764,2.5542142,1.1847312
-1.5081532,1.8244342,1.504854,2.241657
1.6753378,0.38806242,2.6513271,1.6405368
2.3242846,0.73726434,0.40913314,-1.1366026
0.014541082,-0.043767694,0.72517294,-0.0025093704
2.4910553,-0.5359637,1.8681836,0.57637
2.1999722,-1.5337166,0.8091408,-1.2280314
-1.8011026,3.1802628,1.1186664,0.85129786
3.10949,-0.06201708,1.9416511,-0.13743405
0.69285995,2.563054,0.72331744,0.28479558
-1.519846,4.9768167,0.95392966,0.6416511
1.9177824,0.8780499,0.13545468,-0.49847338
-2.9161,4.621079,2.6253252,2.5405023
-0.4246641,4.387435,0.5496795,-0.0051311143
0.12518597,3.2770545,0.4703678,-0.5241992
2.410126,-0.9684424,2.2938437,-0.7614301
0.945388,-1.3445742,1.1119671,-0.06497728
2.0459926,-0.4660318,1.9707661,0.7595736
0.60937536,2.0107043,0.372823,-0.6070381
1.226124,1.4410022,1.0791776,0.4413311
1.866756,-1.5919195,0.42092228,-1.4331752
