Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.022022704,0.04307966,0.5640084,-0.04540523,0.3052234,0.9999994,-0.61639833,-1.0000004,0.0,1.1306014,0.0,-0.03525412,-0.9999995,0.0,0.34150863,0.34738263,0.36123392,0.3864214,0.42374918,0.47800854,0.56595683,0.6995881,0.9233572,1.0
-0.013850741,0.03929404,0.50423825,0.04160266,0.0031088404,0.99882704,-0.39488316,-0.9998615,0.0,1.1169873,2.6270747e-05,0.14935905,-0.9162464,1.0,0.365676,0.3631016,0.36919078,0.38695425,0.42102867,0.47458905,0.55718416,0.69016165,0.96554434,1.0
0.11590269,-0.0057107387,0.59504473,-0.013546234,0.0735793,-0.9962193,-0.5376183,0.5038722,1.0,1.125062,-0.025220443,0.15692985,0.99992293,0.0,0.31730258,0.3214884,0.33506042,0.35972705,0.3965088,0.44381106,0.51564616,0.63709116,0.8307393,1.0
0.11391396,-0.020452509,0.6357205,0.005027394,-0.108041555,-1.0003436,-0.3458264,0.72161484,1.0,1.1072296,7.2717667e-06,0.26521915,1.000069,0.0,0.33229876,0.3360459,0.3449527,0.36353293,0.39661703,0.44016466,0.5115299,0.6250654,0.8639849,1.0
-0.0385768,0.09757635,0.085932665,-0.13900672,0.14761043,-1.0000013,-0.19452989,-1.0000001,1.0,1.1349074,0.0,0.15159786,-0.99999905,0.0,0.39068684,0.3951237,0.4089521,0.43388098,0.47336727,0.5339522,0.62850803,0.7851881,1.0,1.0
0.06906991,-0.0121126035,0.6099728,-0.0063949954,-0.041805614,-0.99981236,-0.31636536,0.65492254,1.0,1.1192434,-3.963709e-06,0.34972554,0.99996185,0.0,0.33470523,0.33803144,0.3472893,0.36764038,0.4008544,0.44964674,0.5142516,0.614389,0.831097,1.0
0.075314015,-0.029160516,0.5330321,-0.0169682,0.29939926,0.20715868,-0.62720895,-5.7493645e-07,0.0,1.1061004,0.0,0.07446575,0.9018356,0.0,0.33324856,0.33873662,0.35466397,0.38063115,0.41839352,0.47413766,0.562868,0.68324405,0.88930464,1.0
-0.016667042,0.007766498,0.54114485,-0.0171129,0.29882026,0.9020447,-0.5424366,0.42506245,0.0,1.1305435,0.0,-0.0032042265,0.99999946,0.0,0.35296693,0.35888904,0.37249282,0.39249834,0.42111847,0.46262604,0.53666025,0.669255,0.90903527,1.0
0.1033021,0.025809797,0.6473706,0.009880996,-0.1644866,-1.4012955,-0.28005886,0.8596384,1.0,1.1033202,0.0,0.28248495,-0.99999976,0.0,0.32695436,0.33436194,0.34668964,0.36689976,0.40029025,0.45028135,0.5182856,0.6369679,0.8675525,1.0
0.12426939,0.004920041,0.60619336,-0.04715788,0.20489348,-1.0022714,-0.56180894,0.30711007,0.0,1.1775143,1.0003757,0.10662305,-0.50119185,0.0,0.3307423,0.33372214,0.34540161,0.36808386,0.40570992,0.464751,0.5432507,0.67016894,0.8852696,1.0
0.22446077,-0.05630135,0.39381692,0.0074885148,-0.5760415,0.79887235,-0.01083076,-1.0,1.0,1.1134325,0.0,0.25714493,0.9999997,0.0,0.31343868,0.31699824,0.32809246,0.34809232,0.37977117,0.42837703,0.50423694,0.6299376,0.8479646,1.0
0.054891028,0.03678358,0.53649867,0.043224998,-0.09204249,1.0000007,-0.41996002,-1.0000001,0.0,1.1161609,-1.4901161e-08,-0.03368807,-1.0000001,1.0,0.33146673,0.33807963,0.34991163,0.37412286,0.4141466,0.47321445,0.56070673,0.7000114,0.91727847,1.0
0.11707144,0.025480991,0.5448668,-0.013642155,0.0008634068,1.0000002,-0.59061766,-1.0000001,0.0,1.1336985,0.0,-0.05444479,0.5773749,0.0,0.32114887,0.3246035,0.33567145,0.3587559,0.39644456,0.45155445,0.5248126,0.64925337,0.85162526,1.0
-0.08566257,0.01212289,0.5162538,-0.08133922,-0.16872527,-0.17632237,-0.09946239,-0.99999994,0.0,1.1175616,0.0,0.39224863,-0.26802257,0.0,0.3571598,0.36342347,0.3756541,0.39687094,0.43176976,0.48221382,0.56808394,0.71889603,1.0,1.0
0.10608025,0.014468921,0.5590977,-0.03356476,0.12069014,-1.0007908,-0.38458323,0.37169078,1.0,1.1295645,1.6577542e-05,0.3226956,1.0001572,0.0,0.3398342,0.34109664,0.3530342,0.37436187,0.40795282,0.45923272,0.5379761,0.675529,0.9321976,1.0
0.006564587,0.040793028,0.5047821,0.02226421,0.08256628,1.0000429,-0.5070584,-1.0000001,0.0,1.1157424,-9.23872e-07,0.031623363,-1.0000204,1.0,0.36518306,0.3621117,0.36913344,0.38710833,0.42233795,0.47596624,0.5587662,0.69103605,0.96852636,1.0
