leg1hip,leg1knee,leg2hip,leg2knee
-1.4590781,3.5821042,0.76003873,0.37548566
-0.88501513,1.4424717,3.0205235,1.7513394
0.3616937,2.026522,0.45685136,-0.41808128
2.4997907,0.1451003,1.6515826,0.30085677
2.0701306,0.5911063,-0.08564167,-1.1897409
2.5100565,-1.4947526,1.4541925,-0.20685898
1.4412203,1.7223628,0.12794083,-0.50587153
-2.5768464,3.3981044,1.66412,1.6215988
0.4685698,0.057265006,2.1144235,1.3262116
0.03095562,1.5410819,2.0792577,0.83782595
2.909911,-1.1928703,1.0652173,-1.6806098
0.5146883,2.066826,0.35153836,-0.62936944
2.0784662,0.035220433,0.19685258,-1.0004783
1.2685479,0.6524361,-0.3872668,-1.5684397
-2.573038,5.2725616,1.9598792,2.2500458
0.3173367,1.9746279,0.64082885,0.32511726
2.3196125,-0.58746296,2.2253866,0.09451714
3.5717347,-0.94096094,-0.028483115,-2.7297757
0.8694518,0.8185258,-0.124318734,-0.79644424
2.410456,-1.129434,0.6158984,-0.9584231
-1.4063438,4.738318,0.7610855,0.18230818
1.5745907,0.9536966,0.87282014,-0.2877028
1.1508493,-0.40021065,1.6930264,0.24923125
1.1858969,0.6157742,2.8367512,2.0100272
1.3632815,0.14727664,2.770003,1.9142239
-0.39819694,-0.48051208,1.3310616,0.7929901
1.2305954,0.22247644,2.7993152,1.9986248
2.6996357,-0.8189314,0.20783225,-2.019611
0.524215,0.6345417,1.2804861,-1.0351974
-0.07516074,1.1056079,0.7997668,0.48709738
1.3393189,1.2987123,1.7241217,0.29953766
2.9676917,-1.086235,1.2316163,-1.8391834
2.5623062,-1.2443234,2.10497,-0.032856636
0.33668828,-0.39461625,2.256454,1.7127178
0.64877015,1.3632333,0.27821213,-1.1505656
2.1017187,-0.20643663,2.281885,0.4513582
2.5087144,-1.2663064,2.1342957,0.14464813
2.4232962,-0.6469805,2.0980666,0.046551865
-0.7866813,4.6828084,0.5866999,0.14562389
2.018541,-0.2644446,1.7094347,0.29900774
2.4770448,-0.5435279,2.281612,0.7082339
2.1260483,-0.030602876,1.7426338,0.52949613
1.8723135,-0.21520087,-0.13035098,-1.4490329
-1.2836049,5.540631,0.8662809,0.5689685
-0.5438988,-0.63180906,1.5572699,0.89128387
3.2429302,-1.0139914,0.9498826,-1.2697026
-1.0917273,5.2399735,1.0980604,1.0552783
0.71091795,1.0456387,0.24397749,-1.2835754
1.9750612,-1.8484368,0.31291592,-1.652366
0.90836173,-0.34800434,3.3778439,1.3259454
