leg1hip,leg1knee,leg2hip,leg2knee
-0.5937684,4.8247824,0.45820552,-0.20792007
2.3378575,-0.66209096,1.9046406,-0.00051931664
0.78824776,-0.3040538,1.6737108,0.63809615
3.3944016,-1.44663,0.4617617,-2.3472004
0.6587831,0.63026005,1.0020872,0.03217032
-2.0594213,3.9629223,1.2144922,1.6345483
2.2501237,-0.13639468,0.35890782,-1.6623564
1.4129772,0.31166232,2.655504,1.5054461
0.70061845,0.1992902,2.8393104,0.65306747
2.879208,-0.9627555,1.858722,0.18446498
1.6316845,0.5533187,0.57992435,0.13299847
-0.2441859,3.4857032,1.1145238,0.3357717
-1.4208632,5.4589896,0.9469611,0.68631226
-0.4813789,0.316602,2.5261796,2.3675907
-1.7856987,3.7247398,2.8564308,2.1380477
0.76345617,2.762072,0.5631431,-0.24186458
-2.0324163,4.420911,2.154329,2.1463194
0.66450894,0.16317824,-0.20572256,-1.0530987
-2.6958816,-0.2533083,1.4880131,0.045242537
-0.012805015,3.4573424,0.34628195,-0.522678
1.355117,0.81715465,-0.21279506,-0.93165684
1.029549,2.0045147,0.58186954,-0.5871389
-1.4518223,5.6313343,0.61949503,0.21624237
1.2973657,1.2617724,0.48369032,-0.709747
-0.52328396,4.378204,2.0684583,1.2664548
-2.0245354,5.6691527,1.3023255,1.4158827
-0.53492516,-0.5604385,1.5635042,1.00387
-0.028381161,2.2704494,1.3770921,0.5491912
1.0362343,0.6767673,0.17138836,-1.5556471
-1.6030624,5.42689,0.90176535,0.52973837
0.36814758,2.211576,0.509461,-0.48650235
-2.6700456,4.867635,2.478956,2.1110623
-1.9003171,5.744826,1.0225807,0.665011
2.349631,-1.4928855,1.6255276,0.19412419
2.1687264,-0.771872,2.4991891,1.4091704
-1.3491099,5.0460725,0.839885,0.60941267
0.6080421,0.5010421,1.9780589,1.1017048
-0.41781488,0.6840407,2.6797528,0.5630391
-0.6770644,3.4366744,2.2004719,1.6333926
2.0545776,-0.48562354,0.070270084,-1.2724047
-3.2217972,2.220213,0.96109647,0.07218565
0.9425038,0.35983127,3.5854156,2.0009623
1.5854865,0.29283062,0.74725246,-0.4570884
-2.1594074,4.1287465,1.8294296,1.4407893
1.0163851,0.40702492,2.8583252,1.9662437
-1.6734585,3.7639892,0.88194704,1.0309277
1.875197,-0.09096077,-0.5685879,-2.1746697
-0.8692007,4.1469235,0.8944887,1.0142283
2.5833533,-0.34685954,-0.0944594,-1.9611057
2.5653198,0.25729227,-0.23002355,-1.4780276
