leg1hip,leg1knee,leg2hip,leg2knee
1.1769246,-0.27754924,1.947909,0.71046877
1.8534477,0.40656427,-0.2712866,-1.788802
2.8621123,-1.3488687,1.2488993,-0.94383955
-0.2941465,1.8595493,1.3429599,0.40422755
-0.28599176,3.8523223,0.53687495,0.15739234
-0.03229866,2.940914,0.33596104,-0.8033683
-1.6850946,5.5548134,1.4720101,1.8540711
0.58906424,0.60194117,2.7293031,0.8276984
1.0931141,0.5501525,0.2076479,-1.233788
1.8474424,-1.6655179,-0.3715638,-2.3071346
-0.32067305,2.3449247,0.75779945,0.6007244
-0.45955196,4.2271967,0.5001867,-0.15315595
-1.7606474,2.70985,0.73567,0.6928692
0.759688,0.35225993,1.9798992,0.50864476
2.311197,-0.66028565,2.351268,0.7704689
1.5537047,1.3993881,-0.114734605,-1.6949141
-1.2909145,5.437699,1.0622965,1.1641301
2.5924718,-1.4499841,1.3895597,-1.1732907
2.0789676,0.10810581,0.317541,-1.3493676
-0.293645,3.1547272,0.7665783,0.62362003
0.84927034,1.0640528,2.741698,0.8837582
2.5770814,-1.3397453,1.4327346,-0.55986345
-2.8114698,4.918441,2.0384564,2.215083
-0.92629397,4.5495,0.48790216,-0.3112955
2.8577473,-0.9759751,0.6902318,-1.6096952
2.1035855,0.508947,2.1222577,0.2039915
2.103234,-0.3337081,2.4683325,1.2598838
2.9987466,-0.9047554,1.8419833,-0.62809396
-1.9545088,5.5465417,1.133657,0.9795466
-0.059395492,3.5089161,0.5402809,-0.44892365
0.43855748,1.5981021,0.81133837,0.027102929
3.4075658,-1.2099421,0.030542944,-2.9177794
1.7124746,0.0020890273,0.93286204,-0.64826995
-3.0155494,5.2376075,1.9283342,1.9643817
2.258869,-1.6381825,-0.04951018,-2.34627
2.5483353,-1.2787997,1.8809068,-0.04964476
2.4182749,-1.0107124,1.5157238,-0.22881779
1.6584821,-1.5268632,1.5443208,0.37051958
2.491457,-0.3015595,-0.06311889,-1.6945544
-0.42882708,2.9418135,0.78012234,-0.022123452
-1.4100168,3.8639526,0.63964534,0.2335192
-2.6298172,6.09924,1.4284694,1.3178655
-0.8187887,4.044986,0.82159734,0.69321513
2.6373303,-1.4712412,1.097391,-1.5902662
0.650432,1.4404205,0.38023436,-1.1600208
0.4370721,1.094247,2.6375163,2.0797899
1.1865758,1.7250104,0.47086865,-0.7433303
-2.8419638,4.888625,3.3636417,2.9607549
-0.63507926,3.896013,0.4703998,-0.24993023
1.740385,0.9858169,0.0056738555,-1.040079
