leg1hip,leg1knee,leg2hip,leg2knee
-2.727616,4.624387,1.9866712,2.495879
-0.11275509,4.0233383,0.563706,0.17964244
-0.43669853,4.277064,0.60387945,0.21307635
2.7506816,-1.6751208,1.4655485,-0.5200936
-0.44859686,4.0226154,0.48019254,-0.22965649
0.2866927,1.2367163,3.2974718,0.937023
-0.59311265,3.9490068,0.5044519,-0.40218502
2.2968671,-0.6244885,1.8879158,-0.0594554
0.31986728,3.2478826,0.36909926,-0.62529594
0.73031557,1.4949071,2.6658146,0.75323814
-0.29160815,0.6048595,2.4199014,0.8600579
-2.0096443,4.560532,2.1882646,1.1401187
2.6446846,-0.90718585,2.182051,0.442208
1.6276201,2.0266027,1.4754624,0.6335714
1.017364,0.52587235,0.92667496,0.5015862
0.8296492,0.9028879,3.1337552,0.76982987
-0.55754304,4.565282,0.5082635,0.534499
0.0049840435,0.87937266,0.9565754,0.62615323
2.1580546,-0.6554511,-0.045098223,-1.8543746
0.28545856,1.7069261,0.17450553,-1.0976799
-2.3451629,3.4163082,1.9370534,2.7710319
-1.8276728,5.2863717,1.0216271,0.79801935
2.3075392,-0.9071664,1.6924012,0.4500274
0.66528374,4.4452314,0.6586929,0.06756237
-1.0996587,2.118754,1.3259044,1.8785067
2.3017423,-0.908177,1.6472282,0.26691467
1.7831391,0.92310005,-0.18567668,-1.6184549
2.744704,-1.7198478,1.3220413,-1.1380273
0.95813715,-0.32708424,2.8621118,1.9570847
3.3287892,-1.2746408,0.013081573,-2.82323
2.1165044,-0.91019565,1.6921422,0.32401562
1.0112245,-1.3566598,0.8460175,-0.3827096
-2.772506,3.7297976,1.9084866,1.8474483
1.4277345,0.46384734,0.47964746,-0.19261718
2.8450854,-1.4014273,1.3543274,-0.5911275
3.024552,-1.1435807,0.88860744,-1.043745
-0.47113016,4.338081,0.7362559,-0.17494972
0.34345308,0.21739799,1.5290668,1.4399176
-0.84367704,3.882849,2.164326,1.0055033
2.7212782,-1.0686567,2.2135599,-0.5299608
3.2074513,-1.1582519,-0.095467165,-2.8646326
3.0479555,-1.4858577,0.12898704,-1.9593669
2.852917,0.18901375,-0.08913539,-1.5975147
1.1699767,1.3625543,0.3874346,-0.79452384
-1.6360345,3.8282218,2.6993551,1.7671684
-0.027183048,0.8249915,2.2062218,0.9179576
-0.8159496,3.273752,2.2429526,1.3485326
-1.6032884,3.745622,1.29809,1.8878636
1.5977215,-0.21927872,1.597814,-0.11564472
-1.3756711,1.8253882,0.62202716,-0.30139711
