Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.07748382,-0.02698323,0.5370736,0.002265714,0.22092307,-0.010098577,-0.59756684,0.0,1.0,1.1118482,0.0,0.077522755,0.717784,0.0,0.34066263,0.3459535,0.35842422,0.3786912,0.41237852,0.46327487,0.54280466,0.6596742,0.88390803,1.0
0.13303186,0.030828696,0.5722832,-0.014895499,0.25852656,0.72725755,-0.59961915,-0.5523103,1.0,1.127965,0.0,-0.1465373,-0.9999995,0.0,0.3347735,0.3385754,0.348781,0.36731026,0.39905193,0.44484195,0.5226681,0.6463138,0.90153223,1.0
0.073534325,-0.015762169,0.57855964,0.046593025,-0.1447183,-0.999883,-0.19050765,0.84551996,1.0,1.1249436,-2.4959445e-06,0.3947441,0.9999756,0.0,0.33992994,0.34595495,0.35647693,0.3744712,0.4034629,0.44360352,0.5082534,0.6173484,0.8676198,1.0
0.19707702,0.0411256,0.46956903,-0.013568251,-0.2500736,1.0020266,-0.4638828,-1.000169,0.0,1.1350266,-4.3809414e-05,-0.20470512,-1.004413,1.0,0.3043444,0.30780068,0.31857297,0.33799255,0.3687523,0.41594782,0.49478954,0.63188726,0.85691965,1.0
0.14005479,0.0218373,0.57847995,-0.018247072,0.017969694,1.0000002,-0.6088954,-1.0000001,0.0,1.1348969,0.0,-0.10780072,0.40117922,1.0,0.33392546,0.33346882,0.33963433,0.35491422,0.38534972,0.42982796,0.49403152,0.613431,0.8611664,1.0
0.056017127,0.03421478,0.5967906,0.051704332,-0.15279718,0.9985039,-0.3249067,-0.9998668,0.0,1.1357418,3.3050776e-05,0.010264993,-0.98180825,1.0,0.32548258,0.32917893,0.34207657,0.36564952,0.40156475,0.45204225,0.53380615,0.66981286,0.94794023,1.0
0.1333906,0.006945571,0.51951957,-0.008610756,0.041904453,0.9999993,-0.6811756,-0.99463207,0.0,1.1210365,1.8626451e-08,-0.067524314,1.0000006,0.0,0.3262116,0.32924727,0.33859792,0.3583077,0.3907525,0.4410161,0.5240665,0.68685263,1.0,1.0
-0.010019142,0.04039019,0.5323858,-0.040159106,0.43078783,-0.28742924,-0.55936277,-0.7213838,1.0,1.099737,-0.23172346,-0.03339517,1.0000004,0.0,0.3515303,0.3557056,0.37043726,0.39601305,0.43489856,0.4937438,0.5904053,0.71766406,0.9710811,1.0
0.057370253,0.029756617,0.58391327,0.0064221458,0.19412003,0.9999995,-0.57516694,-0.041268904,0.0,1.1276692,1.4901161e-08,-0.028537989,-0.9999997,0.0,0.34496135,0.35083333,0.36480275,0.38834345,0.41880542,0.46844956,0.5503287,0.6767821,0.91014767,1.0
0.09471701,0.015954893,0.6693015,0.021905161,-0.19633105,-1.4067333,-0.10111797,0.96086574,1.0,1.1276028,0.0,0.31022906,-0.9999997,0.0,0.34122348,0.34282362,0.35153088,0.36942643,0.40070954,0.45160466,0.5373051,0.7035588,0.9981356,1.0
0.022561425,0.04561347,0.5163984,0.072639205,-0.121555716,0.9976173,-0.3560375,-0.9998627,0.0,1.1346126,5.146861e-05,0.19256973,-0.9939528,1.0,0.3412939,0.34561953,0.35363135,0.3715651,0.40264466,0.45417798,0.52458805,0.6465535,0.87151784,1.0
