leg1hip,leg1knee,leg2hip,leg2knee
1.7765452,-1.2394973,1.6335295,-0.13792227
2.6474385,-1.4091868,2.1568692,0.4190753
-1.364692,2.1488435,3.5801036,1.8939891
-0.5479278,4.2002654,0.44861776,-0.32887197
0.2508022,4.741185,0.4042853,-0.40509373
1.4953221,-0.71259004,1.352906,-0.51088154
2.5923922,-0.1663398,0.06326513,-1.5201123
2.4890037,-0.37804407,1.594358,0.08653033
0.5281755,4.223162,0.40580124,-0.46848822
-1.5679832,4.021769,1.5775256,1.3012156
1.0470405,0.07550304,2.093816,1.1639087
1.3370879,-1.026006,1.2955582,-0.076338485
1.4982857,0.44425598,0.6393745,0.09421286
-0.88092995,3.8932695,2.0796163,1.0958228
3.1449432,-0.8073496,0.21469848,-2.1690278
-0.65209836,-0.27892625,1.0969622,-0.6728839
0.2674618,0.42274722,2.3256936,2.076112
2.6268425,-1.5374658,1.9726424,-0.3696679
1.9141318,-0.7064474,1.6433983,0.0754711
1.9257858,-1.3632109,1.4964197,-0.089291796
1.2355121,1.0042084,1.0546169,0.19151102
0.087771825,-1.1622787,-0.10006969,-0.8505303
2.8772337,-1.8173101,1.0138714,-1.3034751
2.7500274,-1.1946712,2.0020142,-0.16087674
0.56938744,0.19777602,1.8485931,0.359336
-0.8285628,4.4842095,1.2159457,0.18188669
2.5574806,-1.1942172,2.0387733,-0.50113446
-2.9214885,5.5253425,3.0416358,2.0333395
1.8297447,-0.1388384,1.4183384,-0.17200476
2.8879423,0.19138117,0.97923696,-0.8445315
2.7388062,-0.9125829,1.3417804,-0.6842745
1.9252095,-0.33320144,3.1003191,0.3083313
2.4927394,-0.18746442,0.30261815,-1.6202583
0.12164693,-0.09903246,1.6618589,2.381175
-0.90941775,4.7566333,1.6149,0.5724841
-1.7495556,5.28647,1.0469965,0.66319317
-1.6272709,5.9366555,1.5025928,1.8998928
2.535813,-1.5958271,2.000473,0.3189872
0.112576924,0.40980944,-0.15695861,-0.9943482
0.47583333,2.5183165,1.797493,-0.032151956
1.0586493,-0.4877991,0.5145894,-0.29439005
2.2021868,-0.25409847,1.3745227,0.53669804
1.8289394,-1.8877393,0.4375983,-1.3958073
-3.0236118,4.748097,2.7544138,2.4285386
0.31231922,0.2431612,0.6653317,-0.03729357
-0.20802951,3.8379457,0.3985588,-0.58978987
-0.6643714,4.72947,1.6550426,0.85254794
0.9994364,-0.3418268,1.4102714,0.18242192
1.6033087,1.0862403,0.1106327,-0.58076996
-1.194598,3.862353,0.75467,0.45964408
