Hull Angle,Hull Angular Velocity,Velocity X,Velocity Y,Hip Joint 1 Angle,Hip Joint 1 Speed,Knee Joint 1 Angle,Knee Joint 1 Speed,Leg 1 Ground Contact Flag,Hip Joint 2 Angle,Hip Joint 2 Speed,Knee Joint 2 Angle,Knee Joint 2 Speed,Leg 2 Ground Contact Flag,Lidar Sensor 1,Lidar Sensor 2,Lidar Sensor 3,Lidar Sensor 4,Lidar Sensor 5,Lidar Sensor 6,Lidar Sensor 7,Lidar Sensor 8,Lidar Sensor 9,Lidar Sensor 10
0.16283162,0.012461876,0.56045467,-0.006161426,0.0048996843,1.0000008,-0.5411136,-0.305171,0.0,1.102223,-2.2351742e-08,-0.04095292,0.99999946,0.0,0.31435552,0.31792548,0.33332315,0.35897806,0.39452553,0.4533128,0.5619228,0.80666834,1.0,1.0
0.07159947,0.016010951,0.54866534,-0.013512458,0.19560845,1.000001,-0.5714227,0.14832313,0.0,1.1308815,-2.2351742e-08,0.028323293,0.9999995,0.0,0.32932538,0.33696026,0.35380238,0.37567815,0.40986735,0.46448082,0.5508838,0.67063123,0.88589686,1.0
0.23466007,0.0295544,0.4648382,0.05456735,-0.255005,1.0028,-0.4057182,-1.000199,0.0,1.1345832,-6.0245395e-05,-0.14270115,-1.0059556,1.0,0.30884928,0.30832824,0.31566337,0.33409387,0.36283848,0.39997157,0.46488345,0.58674306,0.8239327,1.0
0.024789894,0.00405095,0.48634213,-0.07289927,0.24256195,1.0000001,-0.56616426,-0.99999976,1.0,1.1137419,-0.052231386,0.12548947,0.99999976,0.0,0.34260616,0.34871465,0.3616295,0.38295922,0.4140336,0.45537212,0.5120947,0.6125716,0.80349255,1.0
0.08956013,0.008854992,0.5286482,-0.01884408,0.1229658,-0.9999998,-0.47745633,0.43548265,1.0,1.1388015,0.4275236,0.11075503,0.9999998,1.0,0.34003136,0.34453854,0.3557909,0.37492588,0.40122646,0.43677154,0.49533176,0.593454,0.7786253,1.0
0.10412749,-0.016860262,0.65386516,-0.028826647,-0.20100875,-1.0692574,-0.29604328,0.7679458,1.0,1.114952,-0.029922776,0.34435123,0.9999998,0.0,0.31204963,0.3177718,0.33107424,0.35344875,0.38854325,0.43753052,0.50827104,0.6329009,0.88302726,1.0
0.101276845,-0.0029724308,0.5932065,-0.041497644,0.07868014,-0.9996669,-0.55305123,0.45260373,1.0,1.1230886,-7.0109963e-06,0.2122317,0.9999351,0.0,0.31623203,0.31982332,0.33329618,0.3562684,0.39152065,0.44582254,0.51932293,0.64206725,0.88904285,1.0
0.11261133,-0.03371963,0.5270966,-0.026856048,-0.28393275,1.0000005,-0.27775955,-1.0000001,0.0,1.1164069,-1.4901161e-08,0.008750677,-1.0000001,0.0,0.32039493,0.3270644,0.34130928,0.36491865,0.39957294,0.45029077,0.52643627,0.6564589,0.91011685,1.0
-0.090452105,-0.0060170377,0.011016296,-0.14925049,0.31990457,-1.0000001,-0.12102687,1.0,0.0,0.99162847,1.1777554,0.15266454,-0.65816563,0.0,0.41084355,0.4155093,0.43005115,0.4562662,0.49778974,0.5615004,0.6609346,0.82569826,1.0,1.0
0.28927687,-0.021326732,0.5438628,0.058159277,-0.48320502,-0.956771,-0.07372975,0.94921774,0.0,1.1264409,0.0,0.19686532,0.037390973,0.0,0.30605114,0.3041288,0.30915877,0.3240384,0.3501278,0.3948608,0.45116556,0.5583271,0.77753776,1.0
0.088267654,-0.0015645544,0.679429,0.016182259,-0.25130826,-1.3074872,-0.0796262,1.0081346,0.0,1.1113364,3.709551e-05,0.29523623,-0.999474,0.0,0.33371714,0.3381254,0.35118034,0.3732639,0.40975106,0.46580803,0.5430116,0.6729974,0.9091499,1.0
0.21047078,0.04278141,0.48985445,0.008914064,0.07947594,0.9999993,-0.533407,-1.657559,1.0,1.128316,2.9802322e-08,-0.062392354,-0.99999934,0.0,0.34137395,0.33877698,0.34151685,0.35442522,0.37878123,0.41804627,0.47682005,0.58579916,0.75124663,1.0
0.09253134,-0.003428091,0.5935952,-0.01200307,0.095875084,-1.0066801,-0.5144366,0.5049601,1.0,1.1071196,0.00014055893,0.1584397,1.0012687,0.0,0.33146265,0.33979744,0.3519059,0.37335727,0.40744537,0.46503186,0.5455773,0.6564551,0.87174034,1.0
0.081851885,-0.02999601,0.7068925,0.00612988,-0.2628823,-1.1341342,-0.10590935,1.0019027,1.0,1.0925136,-0.14941266,0.3977567,0.999986,0.0,0.33614185,0.34219024,0.3541661,0.3746804,0.40510404,0.44691986,0.51345694,0.6364738,0.81468725,1.0
0.11207847,-0.043648396,0.615466,0.018552756,-0.24604173,0.99999976,-0.18850815,-1.0000001,0.0,1.1115346,0.0,0.17113322,-0.9999997,0.0,0.33253765,0.33574557,0.34749588,0.36849526,0.3998939,0.44816822,0.5315256,0.65549666,0.9110854,1.0
