leg1hip,leg1knee,leg2hip,leg2knee
1.1769246,-0.2775495,1.9479089,0.7104687
1.8534477,0.4065637,-0.27128667,-1.7888023
2.8621123,-1.3488686,1.2488992,-0.94383955
-0.29414657,1.8595487,1.3429599,0.40422752
-0.28599188,3.8523223,0.5368749,0.15739235
-0.032298863,2.9409142,0.3359611,-0.80336815
-1.6850946,5.554813,1.47201,1.8540711
0.5890645,0.6019403,2.7293031,0.82769823
1.0931143,0.5501519,0.20764787,-1.2337881
1.8474424,-1.665518,-0.37156385,-2.3071346
-0.32067317,2.3449247,0.75779945,0.6007245
-0.45955184,4.227197,0.5001866,-0.1531561
-1.7606473,2.709849,0.73567,0.6928695
0.7596883,0.35225955,1.9798989,0.5086445
2.3111973,-0.6602856,2.3512683,0.77046895
1.5537047,1.3993878,-0.11473471,-1.6949142
-1.2909144,5.4376984,1.0622964,1.1641301
2.5924718,-1.4499841,1.3895595,-1.1732906
2.0789669,0.108105734,0.31754106,-1.3493673
-0.2936448,3.1547277,0.76657814,0.6236196
0.8492702,1.0640526,2.7416978,0.8837578
2.5770812,-1.3397453,1.4327346,-0.55986315
-2.8114698,4.9184403,2.0384564,2.2150831
-0.92629397,4.5494995,0.48790222,-0.31129533
2.8577476,-0.9759751,0.6902318,-1.6096953
2.1035855,0.5089467,2.1222575,0.20399162
2.1032345,-0.33370808,2.4683323,1.2598836
2.9987469,-0.90475523,1.8419831,-0.62809443
-1.9545085,5.5465417,1.1336571,0.97954637
-0.05939538,3.5089166,0.5402808,-0.4489237
0.43855745,1.5981017,0.8113383,0.027102772
3.4075658,-1.209942,0.030542925,-2.9177794
1.7124748,0.0020884834,0.9328619,-0.64826995
-3.01555,5.2376075,1.928334,1.9643817
2.2588694,-1.6381825,-0.04951015,-2.3462698
2.5483353,-1.2787994,1.8809067,-0.049644697
2.4182756,-1.0107124,1.5157235,-0.22881822
1.6584821,-1.5268631,1.5443208,0.3705195
2.4914572,-0.30155915,-0.06311889,-1.6945547
-0.42882714,2.9418137,0.7801223,-0.022123527
-1.4100167,3.863952,0.6396452,0.23351929
-2.6298168,6.099239,1.4284692,1.3178656
-0.81878865,4.0449867,0.8215972,0.69321483
2.6373308,-1.471241,1.0973911,-1.5902659
0.6504324,1.4404198,0.3802343,-1.1600208
0.4370718,1.094247,2.6375163,2.0797896
1.1865759,1.7250102,0.47086865,-0.7433302
-2.8419638,4.888624,3.363642,2.9607549
-0.63507926,3.8960135,0.47039974,-0.24993025
1.7403854,0.98581654,0.005673766,-1.0400792
