leg1hip,leg1knee,leg2hip,leg2knee
-2.966056,4.8030214,1.7717319,2.1698456
-2.1735868,4.2934756,1.3858132,1.6746593
-1.2330716,4.892232,1.0766217,1.2247803
-0.070003584,-0.27450842,2.1886513,1.2663306
0.016404934,2.0351484,0.48873305,-0.52468944
1.8843536,-1.128797,2.238438,0.030579757
3.8041184,-1.1805913,0.005116582,-2.9891963
1.1956031,0.6124489,2.7270324,0.5689941
1.9698682,-0.6388907,1.7080202,0.2589082
-1.9036329,5.372408,1.2133626,1.1538935
-1.3747504,5.308233,1.0307279,1.0177522
1.3460038,0.28915736,1.8555293,0.427666
-2.3628676,5.5977826,2.960289,2.9386206
1.2000427,0.9579694,2.5193083,1.6485875
3.2924402,-0.22911453,1.8880568,-0.23812586
-1.64077,3.0086694,2.7829769,2.357101
-1.3538299,4.662144,0.7649466,0.35916173
1.2482026,0.20093723,-0.5033903,-2.0440414
3.2772388,-1.0082834,1.6851981,-1.1106019
-0.4306006,5.2691894,0.68030816,0.7127745
2.0748565,-0.8961864,1.5338753,0.38169304
-1.0251005,1.2879201,1.4745829,2.194899
0.22571912,0.9738534,3.2339063,0.99734896
1.7291162,1.4674482,0.23080088,-1.3498592
1.8030217,0.38788667,1.5281122,0.062258016
2.7784102,-1.0248488,1.3202224,-0.73885804
-0.8819776,4.2106595,0.72512496,0.4681
-2.8143575,5.1322174,2.3685977,2.3737679
1.4643205,0.3874084,1.6893978,0.028120179
-0.11685766,3.27924,0.4633366,-0.19227919
0.5317835,-1.2975754,0.8069025,-0.38466537
0.23299718,0.58970195,0.29922462,-0.015937518
2.7791858,-0.2894017,0.099935025,-2.04922
0.4391371,2.4532926,0.43680948,-0.76311904
-2.0284002,3.7360342,3.054383,2.3070002
2.4922945,-0.9960583,2.2566342,-1.0483959
1.1534989,0.5069663,-0.26595694,-1.535938
1.3333783,0.09687781,2.8063338,2.0003433
2.321622,-0.37283322,-0.071423605,-1.7888343
2.625779,-0.6912741,1.4781785,-0.19284794
-0.21358883,1.057874,1.055456,0.9007254
-0.99059445,4.6182523,0.59789133,0.09553304
-0.24823484,-0.61741155,2.0789492,1.6641177
-0.11362359,-0.43876004,2.5992618,2.108976
1.1391643,0.7216909,1.3776827,0.087373465
2.8848503,-0.9285411,0.07520896,-2.6497726
-1.7505317,4.8029785,0.6803795,-0.003539484
1.0938662,-0.51305795,3.2200985,0.3988418
-0.81073,3.5721242,0.2841977,-0.18475325
2.8654068,-1.9417056,1.1941907,-0.72756875
